18651,L,1,-0.08,-0.02,-0.01
18691,L,1,-0.08,-0.02,-0.02
18731,L,1,-0.08,-0.02,-0.02
18771,L,1,-0.08,-0.02,-0.02
18811,L,1,-0.08,-0.02,-0.02
18851,L,1,-0.08,-0.02,-0.02
18891,L,1,-0.08,-0.02,-0.02
18931,L,1,-0.09,-0.02,-0.02
18971,L,1,-0.09,-0.02,-0.02
19011,L,1,-0.09,-0.02,-0.02
19051,L,1,-0.09,-0.02,-0.02
19091,L,1,-0.09,-0.02,-0.02
19131,L,1,-0.09,-0.02,-0.02
19171,L,1,-0.09,-0.02,-0.02
19211,L,1,-0.09,-0.02,-0.02
19252,L,0.99,-0.1,-0.02,-0.02
19292,L,0.99,-0.1,-0.02,-0.02
19332,L,0.99,-0.1,-0.02,-0.02
19372,L,0.99,-0.1,-0.02,-0.02
19411,L,0.99,-0.1,-0.02,-0.02
19451,L,0.99,-0.1,-0.02,-0.02
19491,L,0.99,-0.1,-0.02,-0.02
19531,L,0.99,-0.1,-0.02,-0.02
19571,L,0.99,-0.1,-0.02,-0.02
19611,L,0.99,-0.11,-0.02,-0.02
19652,L,0.99,-0.11,-0.02,-0.02
19691,L,0.99,-0.11,-0.02,-0.02
19731,L,0.99,-0.11,-0.02,-0.02
19771,L,0.99,-0.11,-0.03,-0.01
19811,L,0.99,-0.11,-0.03,-0.01
19851,L,0.99,-0.11,-0.03,-0.01
19891,L,0.99,-0.12,-0.03,-0.01
19932,L,0.99,-0.12,-0.03,-0.01
19972,L,0.99,-0.12,-0.03,-0.01
20012,L,0.99,-0.12,-0.03,-0.01
20052,L,0.99,-0.12,-0.03,-0.01
20092,L,0.99,-0.12,-0.03,-0.01
20132,L,0.99,-0.12,-0.03,-0.01
20172,L,0.99,-0.12,-0.03,-0.01
20212,L,0.99,-0.12,-0.03,-0.02
20252,L,0.99,-0.12,-0.03,-0.02
20292,L,0.99,-0.12,-0.03,-0.02
20332,L,0.99,-0.12,-0.03,-0.02
20372,L,0.99,-0.13,-0.03,-0.02
20411,L,0.99,-0.13,-0.03,-0.02
20451,L,0.99,-0.13,-0.03,-0.02
20491,L,0.99,-0.13,-0.03,-0.02
20531,L,0.99,-0.13,-0.03,-0.02
20571,L,0.99,-0.13,-0.03,-0.02
20612,L,0.99,-0.13,-0.03,-0.02
20652,L,0.99,-0.13,-0.03,-0.02
20692,L,0.99,-0.13,-0.03,-0.02
20732,L,0.99,-0.13,-0.03,-0.02
20772,L,0.99,-0.13,-0.03,-0.02
20812,L,0.99,-0.13,-0.03,-0.02
20852,L,0.99,-0.13,-0.03,-0.02
20892,L,0.99,-0.13,-0.03,-0.03
20932,L,0.99,-0.13,-0.03,-0.03
20972,L,0.99,-0.14,-0.03,-0.03
21012,L,0.99,-0.14,-0.03,-0.03
21052,L,0.99,-0.14,-0.03,-0.03
21092,L,0.99,-0.14,-0.03,-0.04
21132,L,0.99,-0.14,-0.03,-0.04
21172,L,0.99,-0.14,-0.03,-0.04
21212,L,0.99,-0.14,-0.03,-0.04
21252,L,0.99,-0.14,-0.03,-0.04
21292,L,0.99,-0.14,-0.03,-0.04
21331,L,0.99,-0.14,-0.03,-0.04
21373,L,0.99,-0.15,-0.03,-0.04
21413,L,0.99,-0.15,-0.03,-0.04
21452,L,0.99,-0.15,-0.03,-0.04
21492,L,0.99,-0.15,-0.03,-0.04
21533,L,0.99,-0.15,-0.03,-0.04
21573,L,0.99,-0.15,-0.03,-0.04
21612,L,0.99,-0.15,-0.03,-0.04
21652,L,0.99,-0.15,-0.03,-0.04
21692,L,0.99,-0.15,-0.03,-0.04
21732,L,0.99,-0.15,-0.03,-0.04
21772,L,0.99,-0.15,-0.03,-0.04
21812,L,0.99,-0.15,-0.03,-0.04
21852,L,0.99,-0.15,-0.03,-0.04
21892,L,0.99,-0.16,-0.03,-0.04
21932,L,0.99,-0.16,-0.03,-0.04
21972,L,0.99,-0.16,-0.03,-0.04
22012,L,0.99,-0.16,-0.03,-0.04
22052,L,0.99,-0.16,-0.03,-0.04
22093,L,0.99,-0.16,-0.03,-0.04
22132,L,0.99,-0.16,-0.03,-0.04
22172,L,0.99,-0.16,-0.03,-0.04
22212,L,0.99,-0.16,-0.03,-0.04
22252,L,0.99,-0.16,-0.03,-0.04
22292,L,0.99,-0.16,-0.03,-0.04
22332,L,0.99,-0.16,-0.03,-0.04
22372,L,0.99,-0.16,-0.03,-0.04
22412,L,0.99,-0.16,-0.03,-0.04
22453,L,0.99,-0.16,-0.03,-0.04
22493,L,0.99,-0.16,-0.03,-0.04
22533,L,0.99,-0.16,-0.03,-0.04
22573,L,0.99,-0.16,-0.03,-0.04
22613,L,0.99,-0.16,-0.03,-0.04
22653,L,0.99,-0.16,-0.03,-0.04
22692,L,0.99,-0.16,-0.03,-0.04
22732,L,0.99,-0.16,-0.03,-0.04
22773,L,0.99,-0.16,-0.03,-0.04
22813,L,0.99,-0.16,-0.03,-0.04
22853,L,0.98,-0.16,-0.03,-0.04
22892,L,0.98,-0.16,-0.03,-0.04
22932,L,0.98,-0.17,-0.03,-0.04
22972,L,0.98,-0.17,-0.03,-0.04
23012,L,0.98,-0.17,-0.03,-0.05
23053,L,0.98,-0.17,-0.03,-0.05
23093,L,0.98,-0.17,-0.03,-0.05
23133,L,0.98,-0.17,-0.03,-0.05
23173,L,0.98,-0.17,-0.03,-0.04
23212,L,0.98,-0.17,-0.03,-0.04
23253,L,0.98,-0.17,-0.03,-0.05
23293,L,0.98,-0.17,-0.03,-0.05
23333,L,0.98,-0.17,-0.03,-0.05
23373,L,0.98,-0.17,-0.03,-0.05
23413,L,0.98,-0.17,-0.03,-0.05
23453,L,0.98,-0.17,-0.03,-0.05
23493,L,0.98,-0.17,-0.03,-0.05
23533,L,0.98,-0.17,-0.03,-0.05
23573,L,0.98,-0.17,-0.03,-0.05
23613,L,0.98,-0.17,-0.03,-0.05
23652,L,0.98,-0.17,-0.03,-0.05
23692,L,0.98,-0.17,-0.03,-0.05
23732,L,0.98,-0.17,-0.03,-0.05
23774,L,0.98,-0.17,-0.03,-0.05
23813,L,0.98,-0.17,-0.03,-0.06
23853,L,0.98,-0.17,-0.03,-0.06
23893,L,0.98,-0.17,-0.03,-0.06
23933,L,0.98,-0.17,-0.03,-0.06
23973,L,0.98,-0.17,-0.03,-0.06
24014,L,0.98,-0.17,-0.03,-0.06
24054,L,0.98,-0.17,-0.03,-0.06
24094,L,0.98,-0.17,-0.03,-0.06
24133,L,0.98,-0.17,-0.03,-0.06
24173,L,0.98,-0.17,-0.03,-0.06
24213,L,0.98,-0.17,-0.03,-0.06
24253,L,0.98,-0.17,-0.03,-0.06
24293,L,0.98,-0.18,-0.03,-0.06
24333,L,0.98,-0.18,-0.03,-0.06
24373,L,0.98,-0.18,-0.03,-0.06
24413,L,0.98,-0.18,-0.03,-0.06
24453,L,0.98,-0.18,-0.03,-0.06
24493,L,0.98,-0.18,-0.03,-0.06
24533,L,0.98,-0.18,-0.03,-0.06
24573,L,0.98,-0.18,-0.03,-0.06
24613,L,0.98,-0.18,-0.03,-0.06
24654,L,0.98,-0.18,-0.03,-0.06
24694,L,0.98,-0.18,-0.03,-0.07
24734,L,0.98,-0.18,-0.03,-0.07
24774,L,0.98,-0.18,-0.03,-0.07
24814,L,0.98,-0.18,-0.03,-0.07
24854,L,0.98,-0.18,-0.03,-0.07
24894,L,0.98,-0.18,-0.03,-0.07
24934,L,0.98,-0.18,-0.03,-0.07
24973,L,0.98,-0.18,-0.03,-0.07
25013,L,0.98,-0.18,-0.03,-0.07
25053,L,0.98,-0.18,-0.03,-0.07
25093,L,0.98,-0.18,-0.03,-0.07
25133,L,0.98,-0.18,-0.03,-0.07
25173,L,0.98,-0.18,-0.03,-0.07
25214,L,0.98,-0.18,-0.03,-0.07
25254,L,0.98,-0.16,-0.04,-0.07
25294,L,0.99,-0.14,-0.04,-0.08
25334,L,0.99,-0.1,-0.04,-0.08
25373,L,0.99,-0.08,-0.04,-0.08
25413,L,0.99,-0.07,-0.03,-0.08
25453,L,0.99,-0.08,-0.03,-0.08
25493,L,0.99,-0.1,-0.03,-0.08
25533,L,0.99,-0.12,-0.03,-0.08
25573,L,0.99,-0.14,-0.02,-0.08
25613,L,0.98,-0.16,-0.02,-0.08
25653,L,0.98,-0.17,-0.02,-0.08
25693,L,0.98,-0.19,-0.02,-0.08
25733,L,0.98,-0.19,-0.01,-0.08
25773,L,0.98,-0.2,-0.01,-0.08
25813,L,0.98,-0.2,-0.01,-0.08
25854,L,0.98,-0.2,-0.01,-0.08
25894,L,0.98,-0.19,-0.01,-0.08
25934,L,0.98,-0.19,-0.01,-0.08
25974,L,0.98,-0.2,-0.01,-0.09
26014,L,0.98,-0.2,-0.01,-0.09
26054,L,0.98,-0.2,-0.01,-0.09
26094,L,0.98,-0.2,-0.01,-0.09
26134,L,0.98,-0.2,-0.01,-0.09
26174,L,0.98,-0.2,-0.01,-0.09
26214,L,0.98,-0.2,-0.01,-0.08
26254,L,0.98,-0.19,-0.01,-0.08
26294,L,0.98,-0.19,-0.01,-0.09
26334,L,0.98,-0.19,-0.01,-0.09
26374,L,0.98,-0.19,-0.01,-0.09
26414,L,0.98,-0.19,-0.02,-0.09
26454,L,0.98,-0.19,-0.02,-0.09
26494,L,0.98,-0.2,-0.02,-0.09
26534,L,0.98,-0.2,-0.02,-0.09
26574,L,0.98,-0.19,-0.02,-0.09
26614,L,0.98,-0.19,-0.02,-0.09
26654,L,0.98,-0.19,-0.02,-0.09
26694,L,0.98,-0.19,-0.02,-0.09
26734,L,0.98,-0.19,-0.02,-0.09
26774,L,0.98,-0.19,-0.02,-0.09
26814,L,0.98,-0.19,-0.02,-0.09
26854,L,0.98,-0.18,-0.02,-0.09
26894,L,0.98,-0.18,-0.02,-0.09
26934,L,0.98,-0.18,-0.02,-0.09
26974,L,0.98,-0.19,-0.02,-0.09
27014,L,0.98,-0.19,-0.02,-0.09
27054,L,0.98,-0.19,-0.02,-0.09
27094,L,0.98,-0.19,-0.02,-0.09
27134,L,0.98,-0.19,-0.02,-0.09
27174,L,0.98,-0.19,-0.02,-0.1
27214,L,0.98,-0.19,-0.02,-0.1
27254,L,0.98,-0.19,-0.02,-0.1
27294,L,0.98,-0.19,-0.02,-0.1
27334,L,0.98,-0.19,-0.02,-0.1
27374,L,0.98,-0.19,-0.02,-0.1
27414,L,0.98,-0.19,-0.02,-0.1
27455,L,0.98,-0.19,-0.02,-0.1
27495,L,0.98,-0.19,-0.02,-0.11
27535,L,0.98,-0.19,-0.02,-0.11
27575,L,0.98,-0.19,-0.03,-0.11
27614,L,0.98,-0.18,-0.03,-0.11
27654,L,0.98,-0.18,-0.03,-0.11
27694,L,0.98,-0.18,-0.03,-0.11
27734,L,0.98,-0.18,-0.03,-0.11
27774,L,0.98,-0.18,-0.03,-0.11
27814,L,0.98,-0.17,-0.03,-0.11
27854,L,0.98,-0.17,-0.03,-0.11
27894,L,0.98,-0.17,-0.03,-0.11
27934,L,0.98,-0.17,-0.03,-0.11
27975,L,0.98,-0.17,-0.03,-0.11
28015,L,0.98,-0.18,-0.03,-0.11
28055,L,0.98,-0.18,-0.03,-0.11
28095,L,0.98,-0.18,-0.03,-0.11
28135,L,0.98,-0.18,-0.03,-0.11
28174,L,0.98,-0.18,-0.03,-0.11
28214,L,0.98,-0.18,-0.03,-0.11
28254,L,0.98,-0.18,-0.03,-0.11
28295,L,0.98,-0.18,-0.03,-0.1
28335,L,0.98,-0.18,-0.03,-0.1
28375,L,0.98,-0.17,-0.03,-0.1
28415,L,0.98,-0.17,-0.03,-0.1
28455,L,0.98,-0.17,-0.03,-0.1
28495,L,0.98,-0.17,-0.03,-0.09
28535,L,0.98,-0.17,-0.02,-0.09
28574,L,0.98,-0.16,-0.02,-0.09
28614,L,0.98,-0.16,-0.02,-0.09
28654,L,0.98,-0.15,-0.02,-0.09
28695,L,0.98,-0.14,-0.02,-0.09
28735,L,0.99,-0.13,-0.03,-0.09
28775,L,0.99,-0.13,-0.03,-0.09
28815,L,0.99,-0.13,-0.03,-0.09
28855,L,0.99,-0.13,-0.03,-0.1
28895,L,0.99,-0.13,-0.03,-0.1
28935,L,0.99,-0.13,-0.03,-0.1
28975,L,0.98,-0.14,-0.03,-0.1
29015,L,0.98,-0.14,-0.02,-0.11
29055,L,0.98,-0.15,-0.02,-0.11
29095,L,0.98,-0.16,-0.02,-0.11
29135,L,0.98,-0.17,-0.02,-0.11
29175,L,0.98,-0.17,-0.02,-0.11
29215,L,0.98,-0.18,-0.02,-0.12
29255,L,0.98,-0.18,-0.02,-0.12
29294,L,0.98,-0.18,-0.02,-0.12
29334,L,0.98,-0.18,-0.02,-0.12
29374,L,0.98,-0.18,-0.02,-0.12
29416,L,0.98,-0.18,-0.02,-0.12
29455,L,0.98,-0.18,-0.02,-0.12
29495,L,0.98,-0.18,-0.02,-0.12
29534,L,0.98,-0.18,-0.02,-0.12
29574,L,0.98,-0.18,-0.02,-0.12
29614,L,0.98,-0.18,-0.02,-0.12
29654,L,0.98,-0.18,-0.02,-0.12
29694,L,0.98,-0.18,-0.02,-0.12
29736,L,0.98,-0.18,-0.02,-0.12
29775,L,0.98,-0.18,-0.02,-0.12
29815,L,0.98,-0.18,-0.02,-0.12
29855,L,0.98,-0.18,-0.02,-0.12
29895,L,0.98,-0.18,-0.02,-0.12
29935,L,0.98,-0.18,-0.02,-0.12
29975,L,0.98,-0.18,-0.02,-0.12
30015,L,0.98,-0.17,-0.02,-0.12
30055,L,0.98,-0.17,-0.02,-0.12
30095,L,0.98,-0.16,-0.02,-0.12
30135,L,0.98,-0.16,-0.02,-0.12
30175,L,0.98,-0.15,-0.02,-0.12
30215,L,0.98,-0.14,-0.02,-0.12
30255,L,0.98,-0.13,-0.02,-0.12
30295,L,0.98,-0.13,-0.02,-0.12
30335,L,0.98,-0.12,-0.02,-0.12
30375,L,0.99,-0.12,-0.02,-0.12
30415,L,0.99,-0.12,-0.02,-0.12
30456,L,0.98,-0.12,-0.02,-0.12
30496,L,0.98,-0.12,-0.02,-0.12
30536,L,0.98,-0.13,-0.02,-0.13
30576,L,0.98,-0.14,-0.02,-0.13
30616,L,0.98,-0.14,-0.02,-0.13
30655,L,0.98,-0.15,-0.02,-0.13
30695,L,0.98,-0.15,-0.02,-0.13
30736,L,0.98,-0.16,-0.02,-0.13
30776,L,0.98,-0.16,-0.02,-0.13
30815,L,0.98,-0.16,-0.02,-0.13
30855,L,0.98,-0.16,-0.02,-0.13
30895,L,0.98,-0.16,-0.02,-0.13
30935,L,0.98,-0.16,-0.02,-0.13
30976,L,0.98,-0.16,-0.02,-0.13
31016,L,0.98,-0.16,-0.02,-0.13
31055,L,0.98,-0.16,-0.02,-0.13
31095,L,0.98,-0.16,-0.02,-0.13
31136,L,0.98,-0.16,-0.02,-0.14
31176,L,0.98,-0.16,-0.02,-0.14
31216,L,0.98,-0.16,-0.02,-0.14
31255,L,0.98,-0.17,-0.02,-0.14
31295,L,0.98,-0.17,-0.02,-0.14
31336,L,0.98,-0.17,-0.02,-0.14
31376,L,0.98,-0.17,-0.02,-0.14
31416,L,0.98,-0.17,-0.02,-0.14
31455,L,0.98,-0.17,-0.02,-0.14
31495,L,0.98,-0.17,-0.02,-0.14
31535,L,0.98,-0.17,-0.02,-0.14
31575,L,0.98,-0.17,-0.02,-0.14
31615,L,0.98,-0.16,-0.02,-0.14
31655,L,0.98,-0.16,-0.02,-0.14
31695,L,0.98,-0.15,-0.02,-0.14
31736,L,0.98,-0.14,-0.02,-0.14
31776,L,0.98,-0.13,-0.02,-0.14
31816,L,0.98,-0.12,-0.03,-0.14
31856,L,0.98,-0.11,-0.03,-0.14
31896,L,0.99,-0.1,-0.03,-0.14
31935,L,0.99,-0.09,-0.03,-0.14
31976,L,0.99,-0.09,-0.03,-0.14
32016,L,0.99,-0.09,-0.03,-0.14
32056,L,0.98,-0.1,-0.03,-0.14
32096,L,0.98,-0.11,-0.03,-0.14
32136,L,0.98,-0.12,-0.03,-0.14
32176,L,0.98,-0.12,-0.03,-0.14
32216,L,0.98,-0.13,-0.03,-0.14
32256,L,0.98,-0.13,-0.03,-0.15
32296,L,0.98,-0.14,-0.03,-0.15
32336,L,0.98,-0.14,-0.03,-0.15
32376,L,0.98,-0.14,-0.03,-0.15
32416,L,0.98,-0.14,-0.03,-0.15
32456,L,0.98,-0.14,-0.03,-0.15
32496,L,0.98,-0.14,-0.03,-0.15
32536,L,0.98,-0.14,-0.03,-0.15
32576,L,0.98,-0.14,-0.03,-0.15
32616,L,0.98,-0.14,-0.03,-0.15
32656,L,0.98,-0.14,-0.03,-0.15
32696,L,0.98,-0.14,-0.03,-0.15
32736,L,0.98,-0.14,-0.03,-0.15
32776,L,0.98,-0.14,-0.03,-0.15
32816,L,0.98,-0.14,-0.03,-0.15
32857,L,0.98,-0.14,-0.03,-0.15
32897,L,0.98,-0.14,-0.03,-0.16
32937,L,0.98,-0.14,-0.03,-0.16
32977,L,0.98,-0.13,-0.03,-0.16
33017,L,0.98,-0.13,-0.03,-0.16
33057,L,0.98,-0.12,-0.03,-0.16
33096,L,0.98,-0.12,-0.03,-0.16
33136,L,0.98,-0.11,-0.03,-0.16
33176,L,0.98,-0.1,-0.03,-0.16
33216,L,0.98,-0.1,-0.03,-0.16
33256,L,0.98,-0.09,-0.04,-0.16
33296,L,0.98,-0.08,-0.04,-0.16
33336,L,0.98,-0.08,-0.04,-0.16
33376,L,0.98,-0.07,-0.04,-0.16
33416,L,0.98,-0.07,-0.04,-0.16
33456,L,0.98,-0.07,-0.04,-0.16
33496,L,0.98,-0.07,-0.04,-0.16
33536,L,0.98,-0.08,-0.04,-0.17
33576,L,0.98,-0.08,-0.03,-0.17
33616,L,0.98,-0.09,-0.03,-0.17
33656,L,0.98,-0.1,-0.03,-0.17
33696,L,0.98,-0.11,-0.03,-0.17
33736,L,0.98,-0.11,-0.03,-0.17
33776,L,0.98,-0.12,-0.03,-0.17
33816,L,0.98,-0.12,-0.03,-0.17
33856,L,0.98,-0.13,-0.03,-0.17
33896,L,0.98,-0.13,-0.03,-0.17
33936,L,0.98,-0.13,-0.03,-0.17
33976,L,0.98,-0.13,-0.03,-0.17
34016,L,0.98,-0.13,-0.03,-0.17
34056,L,0.98,-0.13,-0.03,-0.17
34096,L,0.98,-0.13,-0.03,-0.17
34136,L,0.98,-0.13,-0.03,-0.17
34176,L,0.97,-0.13,-0.03,-0.17
34216,L,0.97,-0.14,-0.03,-0.17
34256,L,0.97,-0.14,-0.03,-0.17
34296,L,0.97,-0.14,-0.03,-0.17
34337,L,0.97,-0.14,-0.03,-0.18
34377,L,0.97,-0.14,-0.03,-0.18
34417,L,0.97,-0.14,-0.03,-0.17
34457,L,0.97,-0.14,-0.03,-0.17
34497,L,0.97,-0.14,-0.03,-0.17
34537,L,0.97,-0.14,-0.03,-0.17
34577,L,0.97,-0.14,-0.03,-0.17
34617,L,0.97,-0.14,-0.03,-0.17
34656,L,0.97,-0.14,-0.03,-0.17
34696,L,0.97,-0.14,-0.03,-0.18
34737,L,0.97,-0.14,-0.03,-0.18
34777,L,0.97,-0.14,-0.03,-0.18
34817,L,0.97,-0.14,-0.03,-0.18
34857,L,0.97,-0.14,-0.03,-0.18
34897,L,0.97,-0.14,-0.03,-0.18
34937,L,0.97,-0.14,-0.03,-0.18
34977,L,0.97,-0.14,-0.03,-0.18
35017,L,0.97,-0.14,-0.03,-0.18
35057,L,0.97,-0.14,-0.03,-0.18
35097,L,0.97,-0.14,-0.03,-0.18
35137,L,0.97,-0.14,-0.03,-0.18
35177,L,0.97,-0.14,-0.03,-0.18
35216,L,0.97,-0.14,-0.03,-0.18
35258,L,0.97,-0.14,-0.03,-0.18
35297,L,0.97,-0.14,-0.03,-0.18
35337,L,0.97,-0.14,-0.03,-0.18
35377,L,0.97,-0.14,-0.03,-0.18
35417,L,0.97,-0.14,-0.03,-0.18
35457,L,0.97,-0.14,-0.03,-0.18
35497,L,0.97,-0.15,-0.03,-0.18
35537,L,0.97,-0.15,-0.02,-0.18
35577,L,0.97,-0.15,-0.02,-0.18
35617,L,0.97,-0.15,-0.02,-0.18
35657,L,0.97,-0.15,-0.02,-0.18
35697,L,0.97,-0.15,-0.02,-0.19
35737,L,0.97,-0.15,-0.02,-0.19
35777,L,0.97,-0.15,-0.02,-0.19
35817,L,0.97,-0.15,-0.02,-0.19
35857,L,0.97,-0.15,-0.02,-0.19
35897,L,0.97,-0.15,-0.02,-0.19
35937,L,0.97,-0.15,-0.02,-0.19
35978,L,0.97,-0.15,-0.02,-0.19
36018,L,0.97,-0.15,-0.02,-0.19
36058,L,0.97,-0.15,-0.02,-0.19
36097,L,0.97,-0.15,-0.02,-0.19
36137,L,0.97,-0.15,-0.02,-0.19
36177,L,0.97,-0.15,-0.02,-0.19
36217,L,0.97,-0.15,-0.02,-0.19
36258,L,0.97,-0.15,-0.02,-0.19
36298,L,0.97,-0.15,-0.02,-0.19
36338,L,0.97,-0.15,-0.02,-0.19
36378,L,0.97,-0.15,-0.02,-0.19
36418,L,0.97,-0.15,-0.02,-0.19
36457,L,0.97,-0.15,-0.02,-0.19
36497,L,0.97,-0.15,-0.02,-0.19
36537,L,0.97,-0.15,-0.02,-0.18
36577,L,0.97,-0.15,-0.02,-0.18
36617,L,0.97,-0.15,-0.02,-0.18
36657,L,0.97,-0.15,-0.02,-0.18
36698,L,0.97,-0.15,-0.02,-0.18
36738,L,0.97,-0.15,-0.02,-0.18
36778,L,0.97,-0.15,-0.02,-0.18
36818,L,0.97,-0.15,-0.02,-0.18
36858,L,0.97,-0.15,-0.02,-0.17
36897,L,0.97,-0.16,-0.02,-0.16
36937,L,0.98,-0.16,-0.02,-0.15
36977,L,0.98,-0.16,-0.02,-0.14
37017,L,0.98,-0.16,-0.02,-0.13
37057,L,0.98,-0.16,-0.02,-0.12
37098,L,0.98,-0.17,-0.02,-0.11
37138,L,0.98,-0.16,-0.02,-0.11
37178,L,0.98,-0.16,-0.02,-0.11
37218,L,0.98,-0.16,-0.03,-0.13
37258,L,0.98,-0.15,-0.03,-0.14
37298,L,0.97,-0.15,-0.03,-0.16
37338,L,0.97,-0.15,-0.03,-0.18
37378,L,0.97,-0.14,-0.03,-0.21
37418,L,0.96,-0.14,-0.04,-0.23
37458,L,0.96,-0.14,-0.04,-0.25
37498,L,0.95,-0.14,-0.05,-0.27
37538,L,0.95,-0.14,-0.05,-0.29
37578,L,0.94,-0.13,-0.05,-0.3
37618,L,0.94,-0.14,-0.05,-0.31
37658,L,0.94,-0.14,-0.05,-0.32
37698,L,0.94,-0.14,-0.05,-0.32
37737,L,0.94,-0.14,-0.05,-0.31
37777,L,0.94,-0.14,-0.05,-0.3
37817,L,0.94,-0.15,-0.05,-0.29
37857,L,0.95,-0.15,-0.04,-0.28
37898,L,0.95,-0.15,-0.04,-0.26
37938,L,0.96,-0.15,-0.04,-0.25
37978,L,0.96,-0.15,-0.03,-0.23
38018,L,0.96,-0.15,-0.03,-0.21
38058,L,0.97,-0.15,-0.03,-0.2
38098,L,0.97,-0.16,-0.03,-0.18
38138,L,0.97,-0.16,-0.02,-0.17
38178,L,0.97,-0.16,-0.02,-0.17
38219,L,0.97,-0.16,-0.02,-0.16
38259,L,0.97,-0.15,-0.02,-0.16
38299,L,0.97,-0.15,-0.02,-0.16
38338,L,0.97,-0.15,-0.02,-0.16
38378,L,0.97,-0.15,-0.02,-0.17
38418,L,0.97,-0.15,-0.02,-0.18
38458,L,0.97,-0.15,-0.03,-0.19
38498,L,0.97,-0.15,-0.03,-0.2
38539,L,0.97,-0.15,-0.03,-0.21
38578,L,0.96,-0.15,-0.04,-0.22
38618,L,0.96,-0.15,-0.04,-0.23
38658,L,0.96,-0.15,-0.04,-0.24
38698,L,0.96,-0.15,-0.04,-0.25
38739,L,0.95,-0.15,-0.04,-0.26
38778,L,0.95,-0.15,-0.04,-0.26
38818,L,0.95,-0.15,-0.04,-0.27
38858,L,0.95,-0.15,-0.04,-0.28
38899,L,0.95,-0.15,-0.04,-0.28
38939,L,0.95,-0.15,-0.04,-0.28
38979,L,0.95,-0.15,-0.04,-0.28
39019,L,0.95,-0.15,-0.04,-0.28
39058,L,0.95,-0.15,-0.03,-0.27
39098,L,0.95,-0.15,-0.03,-0.26
39139,L,0.96,-0.15,-0.03,-0.25
39179,L,0.96,-0.15,-0.03,-0.24
39219,L,0.96,-0.15,-0.03,-0.23
39259,L,0.96,-0.15,-0.03,-0.22
39299,L,0.96,-0.15,-0.03,-0.22
39339,L,0.96,-0.16,-0.02,-0.21
39379,L,0.97,-0.16,-0.02,-0.2
39419,L,0.97,-0.16,-0.02,-0.2
39459,L,0.97,-0.16,-0.02,-0.19
39498,L,0.97,-0.16,-0.02,-0.19
39538,L,0.97,-0.16,-0.02,-0.19
39578,L,0.97,-0.16,-0.02,-0.19
39618,L,0.97,-0.16,-0.02,-0.19
39658,L,0.97,-0.16,-0.03,-0.19
39698,L,0.97,-0.16,-0.03,-0.19
39738,L,0.97,-0.15,-0.03,-0.2
39779,L,0.96,-0.15,-0.03,-0.21
39819,L,0.96,-0.15,-0.03,-0.22
39859,L,0.96,-0.15,-0.03,-0.23
